value	cluster_id
1,1,-2,2,1,1,-1	28
1,1,-2,2,1,1,0	28
1,1,-2,2,1,1,1	28
1,1,-2,2,1,1,2	28
1,1,-2,2,1,2,-2	29
1,1,-2,2,1,2,-1	28
1,1,-2,2,1,2,0	28
1,1,-2,2,1,2,1	28
1,1,-2,2,1,2,2	112
1,1,-2,2,2,-2,-2	94
1,1,-2,2,2,-2,-1	75
1,1,-2,2,2,-2,0	55
1,1,-2,2,2,-2,1	70
1,1,-2,2,2,-2,2	107
1,1,-2,2,2,-1,-2	55
1,1,-2,2,2,-1,-1	55
1,1,-2,2,2,-1,0	55
1,1,-2,2,2,-1,1	55
1,1,-2,2,2,-1,2	107
1,1,-2,2,2,0,-2	55
1,1,-2,2,2,0,-1	55
1,1,-2,2,2,0,0	55
1,1,-2,2,2,0,1	55
1,1,-2,2,2,0,2	55
1,1,-2,2,2,1,-2	55
1,1,-2,2,2,1,-1	55
1,1,-2,2,2,1,0	55
1,1,-2,2,2,1,1	28
1,1,-2,2,2,1,2	28
1,1,-2,2,2,2,-2	29
1,1,-2,2,2,2,-1	55
1,1,-2,2,2,2,0	55
1,1,-2,2,2,2,1	28
1,1,-2,2,2,2,2	112
1,1,-1,-2,-2,-2,-2	16
1,1,-1,-2,-2,-2,-1	16
1,1,-1,-2,-2,-2,0	50
1,1,-1,-2,-2,-2,1	50
1,1,-1,-2,-2,-2,2	50
1,1,-1,-2,-2,-1,-2	16
1,1,-1,-2,-2,-1,-1	26
1,1,-1,-2,-2,-1,0	50
1,1,-1,-2,-2,-1,1	50
1,1,-1,-2,-2,-1,2	39
1,1,-1,-2,-2,0,-2	26
1,1,-1,-2,-2,0,-1	26
1,1,-1,-2,-2,0,0	26
1,1,-1,-2,-2,0,1	26
1,1,-1,-2,-2,0,2	98
1,1,-1,-2,-2,1,-2	26
1,1,-1,-2,-2,1,-1	26
1,1,-1,-2,-2,1,0	26
1,1,-1,-2,-2,1,1	26
1,1,-1,-2,-2,1,2	26
1,1,-1,-2,-2,2,-2	26
1,1,-1,-2,-2,2,-1	26
1,1,-1,-2,-2,2,0	26
1,1,-1,-2,-2,2,1	44
1,1,-1,-2,-2,2,2	14
1,1,-1,-2,-1,-2,-2	16
1,1,-1,-2,-1,-2,-1	22
1,1,-1,-2,-1,-2,0	50
1,1,-1,-2,-1,-2,1	50
1,1,-1,-2,-1,-2,2	99
1,1,-1,-2,-1,-1,-2	16
1,1,-1,-2,-1,-1,-1	33
1,1,-1,-2,-1,-1,0	33
1,1,-1,-2,-1,-1,1	66
1,1,-1,-2,-1,-1,2	66
1,1,-1,-2,-1,0,-2	42
1,1,-1,-2,-1,0,-1	26
1,1,-1,-2,-1,0,0	26
1,1,-1,-2,-1,0,1	66
1,1,-1,-2,-1,0,2	66
1,1,-1,-2,-1,1,-2	42
1,1,-1,-2,-1,1,-1	26
1,1,-1,-2,-1,1,0	26
1,1,-1,-2,-1,1,1	44
1,1,-1,-2,-1,1,2	45
1,1,-1,-2,-1,2,-2	64
1,1,-1,-2,-1,2,-1	26
1,1,-1,-2,-1,2,0	95
1,1,-1,-2,-1,2,1	44
1,1,-1,-2,-1,2,2	45
1,1,-1,-2,0,-2,-2	16
1,1,-1,-2,0,-2,-1	22
1,1,-1,-2,0,-2,0	99
1,1,-1,-2,0,-2,1	99
1,1,-1,-2,0,-2,2	99
1,1,-1,-2,0,-1,-2	16
1,1,-1,-2,0,-1,-1	54
1,1,-1,-2,0,-1,0	87
1,1,-1,-2,0,-1,1	89
1,1,-1,-2,0,-1,2	89
1,1,-1,-2,0,0,-2	93
1,1,-1,-2,0,0,-1	87
1,1,-1,-2,0,0,0	87
1,1,-1,-2,0,0,1	87
1,1,-1,-2,0,0,2	45
1,1,-1,-2,0,1,-2	97
1,1,-1,-2,0,1,-1	87
1,1,-1,-2,0,1,0	87
1,1,-1,-2,0,1,1	87
1,1,-1,-2,0,1,2	45
1,1,-1,-2,0,2,-2	95
1,1,-1,-2,0,2,-1	95
1,1,-1,-2,0,2,0	95
1,1,-1,-2,0,2,1	95
1,1,-1,-2,0,2,2	45
1,1,-1,-2,1,-2,-2	16
1,1,-1,-2,1,-2,-1	48
1,1,-1,-2,1,-2,0	99
1,1,-1,-2,1,-2,1	99
1,1,-1,-2,1,-2,2	99
1,1,-1,-2,1,-1,-2	97
1,1,-1,-2,1,-1,-1	54
1,1,-1,-2,1,-1,0	21
1,1,-1,-2,1,-1,1	89
1,1,-1,-2,1,-1,2	89
1,1,-1,-2,1,0,-2	97
1,1,-1,-2,1,0,-1	95
1,1,-1,-2,1,0,0	95
1,1,-1,-2,1,0,1	89
1,1,-1,-2,1,0,2	56
1,1,-1,-2,1,1,-2	97
1,1,-1,-2,1,1,-1	95
1,1,-1,-2,1,1,0	95
1,1,-1,-2,1,1,1	95
1,1,-1,-2,1,1,2	30
1,1,-1,-2,1,2,-2	8
1,1,-1,-2,1,2,-1	95
1,1,-1,-2,1,2,0	95
1,1,-1,-2,1,2,1	95
1,1,-1,-2,1,2,2	30
1,1,-1,-2,2,-2,-2	48
1,1,-1,-2,2,-2,-1	48
1,1,-1,-2,2,-2,0	48
1,1,-1,-2,2,-2,1	99
1,1,-1,-2,2,-2,2	99
1,1,-1,-2,2,-1,-2	97
1,1,-1,-2,2,-1,-1	48
1,1,-1,-2,2,-1,0	48
1,1,-1,-2,2,-1,1	89
1,1,-1,-2,2,-1,2	56
1,1,-1,-2,2,0,-2	97
1,1,-1,-2,2,0,-1	97
1,1,-1,-2,2,0,0	119
1,1,-1,-2,2,0,1	56
1,1,-1,-2,2,0,2	56
1,1,-1,-2,2,1,-2	97
1,1,-1,-2,2,1,-1	97
1,1,-1,-2,2,1,0	95
1,1,-1,-2,2,1,1	32
1,1,-1,-2,2,1,2	56
1,1,-1,-2,2,2,-2	8
1,1,-1,-2,2,2,-1	78
1,1,-1,-2,2,2,0	95
1,1,-1,-2,2,2,1	95
1,1,-1,-2,2,2,2	30
1,1,-1,-1,-2,-2,-2	16
1,1,-1,-1,-2,-2,-1	50
1,1,-1,-1,-2,-2,0	50
1,1,-1,-1,-2,-2,1	50
1,1,-1,-1,-2,-2,2	50
1,1,-1,-1,-2,-1,-2	35
1,1,-1,-1,-2,-1,-1	50
1,1,-1,-1,-2,-1,0	50
1,1,-1,-1,-2,-1,1	50
1,1,-1,-1,-2,-1,2	39
1,1,-1,-1,-2,0,-2	35
1,1,-1,-1,-2,0,-1	26
1,1,-1,-1,-2,0,0	50
1,1,-1,-1,-2,0,1	98
1,1,-1,-1,-2,0,2	98
1,1,-1,-1,-2,1,-2	35
1,1,-1,-1,-2,1,-1	26
1,1,-1,-1,-2,1,0	9
1,1,-1,-1,-2,1,1	9
1,1,-1,-1,-2,1,2	9
1,1,-1,-1,-2,2,-2	35
1,1,-1,-1,-2,2,-1	26
1,1,-1,-1,-2,2,0	44
1,1,-1,-1,-2,2,1	44
1,1,-1,-1,-2,2,2	14
1,1,-1,-1,-1,-2,-2	57
1,1,-1,-1,-1,-2,-1	50
1,1,-1,-1,-1,-2,0	50
1,1,-1,-1,-1,-2,1	50
1,1,-1,-1,-1,-2,2	70
1,1,-1,-1,-1,-1,-2	33
1,1,-1,-1,-1,-1,-1	33
1,1,-1,-1,-1,-1,0	33
1,1,-1,-1,-1,-1,1	66
1,1,-1,-1,-1,-1,2	39
1,1,-1,-1,-1,0,-2	35
1,1,-1,-1,-1,0,-1	33
1,1,-1,-1,-1,0,0	87
1,1,-1,-1,-1,0,1	66
1,1,-1,-1,-1,0,2	66
1,1,-1,-1,-1,1,-2	35
1,1,-1,-1,-1,1,-1	87
1,1,-1,-1,-1,1,0	87
1,1,-1,-1,-1,1,1	44
1,1,-1,-1,-1,1,2	14
1,1,-1,-1,-1,2,-2	35
1,1,-1,-1,-1,2,-1	44
1,1,-1,-1,-1,2,0	44
1,1,-1,-1,-1,2,1	44
1,1,-1,-1,-1,2,2	14
1,1,-1,-1,0,-2,-2	57
1,1,-1,-1,0,-2,-1	70
1,1,-1,-1,0,-2,0	70
1,1,-1,-1,0,-2,1	70
1,1,-1,-1,0,-2,2	70
1,1,-1,-1,0,-1,-2	93
1,1,-1,-1,0,-1,-1	33
1,1,-1,-1,0,-1,0	87
1,1,-1,-1,0,-1,1	70
1,1,-1,-1,0,-1,2	70
1,1,-1,-1,0,0,-2	93
1,1,-1,-1,0,0,-1	87
1,1,-1,-1,0,0,0	87
1,1,-1,-1,0,0,1	87
1,1,-1,-1,0,0,2	30
1,1,-1,-1,0,1,-2	87
1,1,-1,-1,0,1,-1	87
1,1,-1,-1,0,1,0	87
1,1,-1,-1,0,1,1	87
1,1,-1,-1,0,1,2	30
1,1,-1,-1,0,2,-2	87
1,1,-1,-1,0,2,-1	87
1,1,-1,-1,0,2,0	87
1,1,-1,-1,0,2,1	44
1,1,-1,-1,0,2,2	30
1,1,-1,-1,1,-2,-2	93
1,1,-1,-1,1,-2,-1	99
1,1,-1,-1,1,-2,0	99
1,1,-1,-1,1,-2,1	99
1,1,-1,-1,1,-2,2	99
1,1,-1,-1,1,-1,-2	93
1,1,-1,-1,1,-1,-1	21
1,1,-1,-1,1,-1,0	21
1,1,-1,-1,1,-1,1	99
1,1,-1,-1,1,-1,2	99
1,1,-1,-1,1,0,-2	93
1,1,-1,-1,1,0,-1	93
1,1,-1,-1,1,0,0	87
1,1,-1,-1,1,0,1	99
1,1,-1,-1,1,0,2	30
1,1,-1,-1,1,1,-2	93
1,1,-1,-1,1,1,-1	87
1,1,-1,-1,1,1,0	87
1,1,-1,-1,1,1,1	87
1,1,-1,-1,1,1,2	30
1,1,-1,-1,1,2,-2	93
1,1,-1,-1,1,2,-1	95
1,1,-1,-1,1,2,0	95
1,1,-1,-1,1,2,1	30
1,1,-1,-1,1,2,2	30
1,1,-1,-1,2,-2,-2	48
1,1,-1,-1,2,-2,-1	48
1,1,-1,-1,2,-2,0	99
1,1,-1,-1,2,-2,1	99
1,1,-1,-1,2,-2,2	99
1,1,-1,-1,2,-1,-2	93
1,1,-1,-1,2,-1,-1	119
1,1,-1,-1,2,-1,0	119
1,1,-1,-1,2,-1,1	99
1,1,-1,-1,2,-1,2	56
1,1,-1,-1,2,0,-2	93
1,1,-1,-1,2,0,-1	119
1,1,-1,-1,2,0,0	119
1,1,-1,-1,2,0,1	32
1,1,-1,-1,2,0,2	56
1,1,-1,-1,2,1,-2	97
1,1,-1,-1,2,1,-1	97
1,1,-1,-1,2,1,0	32
1,1,-1,-1,2,1,1	32
1,1,-1,-1,2,1,2	32
1,1,-1,-1,2,2,-2	8
1,1,-1,-1,2,2,-1	78
1,1,-1,-1,2,2,0	95
1,1,-1,-1,2,2,1	32
1,1,-1,-1,2,2,2	30
1,1,-1,0,-2,-2,-2	57
1,1,-1,0,-2,-2,-1	50
1,1,-1,0,-2,-2,0	50
1,1,-1,0,-2,-2,1	50
1,1,-1,0,-2,-2,2	39
1,1,-1,0,-2,-1,-2	33
1,1,-1,0,-2,-1,-1	33
1,1,-1,0,-2,-1,0	50
1,1,-1,0,-2,-1,1	98
1,1,-1,0,-2,-1,2	39
1,1,-1,0,-2,0,-2	35
1,1,-1,0,-2,0,-1	33
1,1,-1,0,-2,0,0	98
1,1,-1,0,-2,0,1	98
1,1,-1,0,-2,0,2	98
1,1,-1,0,-2,1,-2	35
1,1,-1,0,-2,1,-1	9
1,1,-1,0,-2,1,0	9
1,1,-1,0,-2,1,1	9
1,1,-1,0,-2,1,2	9
1,1,-1,0,-2,2,-2	35
1,1,-1,0,-2,2,-1	13
1,1,-1,0,-2,2,0	9
1,1,-1,0,-2,2,1	9
1,1,-1,0,-2,2,2	9
1,1,-1,0,-1,-2,-2	57
1,1,-1,0,-1,-2,-1	33
1,1,-1,0,-1,-2,0	50
1,1,-1,0,-1,-2,1	70
1,1,-1,0,-1,-2,2	70
1,1,-1,0,-1,-1,-2	33
1,1,-1,0,-1,-1,-1	33
1,1,-1,0,-1,-1,0	33
1,1,-1,0,-1,-1,1	33
1,1,-1,0,-1,-1,2	39
1,1,-1,0,-1,0,-2	93
1,1,-1,0,-1,0,-1	33
1,1,-1,0,-1,0,0	1
1,1,-1,0,-1,0,1	98
1,1,-1,0,-1,0,2	98
1,1,-1,0,-1,1,-2	35
1,1,-1,0,-1,1,-1	33
1,1,-1,0,-1,1,0	87
1,1,-1,0,-1,1,1	9
1,1,-1,0,-1,1,2	9
1,1,-1,0,-1,2,-2	35
1,1,-1,0,-1,2,-1	44
1,1,-1,0,-1,2,0	44
1,1,-1,0,-1,2,1	44
1,1,-1,0,-1,2,2	113
1,1,-1,0,0,-2,-2	57
1,1,-1,0,0,-2,-1	70
1,1,-1,0,0,-2,0	70
1,1,-1,0,0,-2,1	70
1,1,-1,0,0,-2,2	70
1,1,-1,0,0,-1,-2	93
1,1,-1,0,0,-1,-1	33
1,1,-1,0,0,-1,0	1
1,1,-1,0,0,-1,1	70
1,1,-1,0,0,-1,2	70
1,1,-1,0,0,0,-2	93
1,1,-1,0,0,0,-1	1
1,1,-1,0,0,0,0	1
1,1,-1,0,0,0,1	1
1,1,-1,0,0,0,2	1
1,1,-1,0,0,1,-2	93
1,1,-1,0,0,1,-1	87
1,1,-1,0,0,1,0	87
1,1,-1,0,0,1,1	81
1,1,-1,0,0,1,2	113
1,1,-1,0,0,2,-2	93
1,1,-1,0,0,2,-1	51
1,1,-1,0,0,2,0	51
1,1,-1,0,0,2,1	44
1,1,-1,0,0,2,2	113
1,1,-1,0,1,-2,-2	93
1,1,-1,0,1,-2,-1	75
1,1,-1,0,1,-2,0	70
1,1,-1,0,1,-2,1	70
1,1,-1,0,1,-2,2	70
1,1,-1,0,1,-1,-2	93
1,1,-1,0,1,-1,-1	33
1,1,-1,0,1,-1,0	1
1,1,-1,0,1,-1,1	70
1,1,-1,0,1,-1,2	70
1,1,-1,0,1,0,-2	93
1,1,-1,0,1,0,-1	93
1,1,-1,0,1,0,0	1
1,1,-1,0,1,0,1	1
1,1,-1,0,1,0,2	30
1,1,-1,0,1,1,-2	93
1,1,-1,0,1,1,-1	93
1,1,-1,0,1,1,0	87
1,1,-1,0,1,1,1	81
1,1,-1,0,1,1,2	30
1,1,-1,0,1,2,-2	93
1,1,-1,0,1,2,-1	51
1,1,-1,0,1,2,0	51
1,1,-1,0,1,2,1	51
1,1,-1,0,1,2,2	30
1,1,-1,0,2,-2,-2	93
1,1,-1,0,2,-2,-1	75
1,1,-1,0,2,-2,0	119
1,1,-1,0,2,-2,1	99
1,1,-1,0,2,-2,2	99
1,1,-1,0,2,-1,-2	93
1,1,-1,0,2,-1,-1	119
1,1,-1,0,2,-1,0	119
1,1,-1,0,2,-1,1	119
1,1,-1,0,2,-1,2	23
1,1,-1,0,2,0,-2	93
1,1,-1,0,2,0,-1	119
1,1,-1,0,2,0,0	119
1,1,-1,0,2,0,1	119
1,1,-1,0,2,0,2	23
1,1,-1,0,2,1,-2	93
1,1,-1,0,2,1,-1	100
1,1,-1,0,2,1,0	119
1,1,-1,0,2,1,1	32
1,1,-1,0,2,1,2	102
1,1,-1,0,2,2,-2	8
1,1,-1,0,2,2,-1	100
1,1,-1,0,2,2,0	51
1,1,-1,0,2,2,1	32
1,1,-1,0,2,2,2	30
1,1,-1,1,-2,-2,-2	57
1,1,-1,1,-2,-2,-1	50
1,1,-1,1,-2,-2,0	50
1,1,-1,1,-2,-2,1	70
1,1,-1,1,-2,-2,2	70
1,1,-1,1,-2,-1,-2	103
1,1,-1,1,-2,-1,-1	103
1,1,-1,1,-2,-1,0	120
1,1,-1,1,-2,-1,1	9
1,1,-1,1,-2,-1,2	9
1,1,-1,1,-2,0,-2	35
1,1,-1,1,-2,0,-1	9
1,1,-1,1,-2,0,0	9
1,1,-1,1,-2,0,1	9
1,1,-1,1,-2,0,2	9
1,1,-1,1,-2,1,-2	35
1,1,-1,1,-2,1,-1	9
1,1,-1,1,-2,1,0	9
1,1,-1,1,-2,1,1	9
1,1,-1,1,-2,1,2	9
1,1,-1,1,-2,2,-2	13
1,1,-1,1,-2,2,-1	13
1,1,-1,1,-2,2,0	9
1,1,-1,1,-2,2,1	9
1,1,-1,1,-2,2,2	9
1,1,-1,1,-1,-2,-2	57
1,1,-1,1,-1,-2,-1	103
1,1,-1,1,-1,-2,0	70
1,1,-1,1,-1,-2,1	70
1,1,-1,1,-1,-2,2	70
1,1,-1,1,-1,-1,-2	103
1,1,-1,1,-1,-1,-1	103
1,1,-1,1,-1,-1,0	103
1,1,-1,1,-1,-1,1	70
1,1,-1,1,-1,-1,2	70
1,1,-1,1,-1,0,-2	109
1,1,-1,1,-1,0,-1	103
1,1,-1,1,-1,0,0	9
1,1,-1,1,-1,0,1	9
1,1,-1,1,-1,0,2	9
1,1,-1,1,-1,1,-2	61
1,1,-1,1,-1,1,-1	9
1,1,-1,1,-1,1,0	9
1,1,-1,1,-1,1,1	9
1,1,-1,1,-1,1,2	9
1,1,-1,1,-1,2,-2	7
1,1,-1,1,-1,2,-1	13
1,1,-1,1,-1,2,0	51
1,1,-1,1,-1,2,1	9
1,1,-1,1,-1,2,2	113
1,1,-1,1,0,-2,-2	94
1,1,-1,1,0,-2,-1	70
1,1,-1,1,0,-2,0	70
1,1,-1,1,0,-2,1	70
1,1,-1,1,0,-2,2	70
1,1,-1,1,0,-1,-2	109
1,1,-1,1,0,-1,-1	103
1,1,-1,1,0,-1,0	70
1,1,-1,1,0,-1,1	70
1,1,-1,1,0,-1,2	70
1,1,-1,1,0,0,-2	109
1,1,-1,1,0,0,-1	103
1,1,-1,1,0,0,0	1
1,1,-1,1,0,0,1	70
1,1,-1,1,0,0,2	70
1,1,-1,1,0,1,-2	61
1,1,-1,1,0,1,-1	87
1,1,-1,1,0,1,0	87
1,1,-1,1,0,1,1	28
1,1,-1,1,0,1,2	28
1,1,-1,1,0,2,-2	29
1,1,-1,1,0,2,-1	51
1,1,-1,1,0,2,0	51
1,1,-1,1,0,2,1	118
1,1,-1,1,0,2,2	113
1,1,-1,1,1,-2,-2	94
1,1,-1,1,1,-2,-1	75
1,1,-1,1,1,-2,0	70
1,1,-1,1,1,-2,1	70
1,1,-1,1,1,-2,2	70
1,1,-1,1,1,-1,-2	109
1,1,-1,1,1,-1,-1	75
1,1,-1,1,1,-1,0	55
1,1,-1,1,1,-1,1	70
1,1,-1,1,1,-1,2	70
1,1,-1,1,1,0,-2	109
1,1,-1,1,1,0,-1	109
1,1,-1,1,1,0,0	55
1,1,-1,1,1,0,1	55
1,1,-1,1,1,0,2	76
1,1,-1,1,1,1,-2	109
1,1,-1,1,1,1,-1	51
1,1,-1,1,1,1,0	51
1,1,-1,1,1,1,1	28
1,1,-1,1,1,1,2	76
1,1,-1,1,1,2,-2	29
1,1,-1,1,1,2,-1	51
1,1,-1,1,1,2,0	51
1,1,-1,1,1,2,1	51
1,1,-1,1,1,2,2	30
1,1,-1,1,2,-2,-2	94
1,1,-1,1,2,-2,-1	75
1,1,-1,1,2,-2,0	75
1,1,-1,1,2,-2,1	70
1,1,-1,1,2,-2,2	70
1,1,-1,1,2,-1,-2	109
1,1,-1,1,2,-1,-1	55
1,1,-1,1,2,-1,0	55
1,1,-1,1,2,-1,1	55
1,1,-1,1,2,-1,2	55
1,1,-1,1,2,0,-2	109
1,1,-1,1,2,0,-1	55
1,1,-1,1,2,0,0	55
1,1,-1,1,2,0,1	55
1,1,-1,1,2,0,2	55
1,1,-1,1,2,1,-2	109
1,1,-1,1,2,1,-1	55
1,1,-1,1,2,1,0	55
1,1,-1,1,2,1,1	36
1,1,-1,1,2,1,2	102
1,1,-1,1,2,2,-2	29
1,1,-1,1,2,2,-1	51
1,1,-1,1,2,2,0	51
1,1,-1,1,2,2,1	51
1,1,-1,1,2,2,2	3
1,1,-1,2,-2,-2,-2	94
1,1,-1,2,-2,-2,-1	120
1,1,-1,2,-2,-2,0	120
1,1,-1,2,-2,-2,1	120
1,1,-1,2,-2,-2,2	120
1,1,-1,2,-2,-1,-2	120
1,1,-1,2,-2,-1,-1	120
1,1,-1,2,-2,-1,0	120
1,1,-1,2,-2,-1,1	120
1,1,-1,2,-2,-1,2	120
1,1,-1,2,-2,0,-2	90
1,1,-1,2,-2,0,-1	90
1,1,-1,2,-2,0,0	120
1,1,-1,2,-2,0,1	9
1,1,-1,2,-2,0,2	9
1,1,-1,2,-2,1,-2	90
1,1,-1,2,-2,1,-1	90
1,1,-1,2,-2,1,0	9
1,1,-1,2,-2,1,1	9
1,1,-1,2,-2,1,2	9
1,1,-1,2,-2,2,-2	90
1,1,-1,2,-2,2,-1	90
1,1,-1,2,-2,2,0	9
1,1,-1,2,-2,2,1	9
1,1,-1,2,-2,2,2	9
1,1,-1,2,-1,-2,-2	94
1,1,-1,2,-1,-2,-1	75
1,1,-1,2,-1,-2,0	75
1,1,-1,2,-1,-2,1	70
1,1,-1,2,-1,-2,2	70
1,1,-1,2,-1,-1,-2	94
1,1,-1,2,-1,-1,-1	103
1,1,-1,2,-1,-1,0	120
1,1,-1,2,-1,-1,1	120
1,1,-1,2,-1,-1,2	120
1,1,-1,2,-1,0,-2	61
1,1,-1,2,-1,0,-1	103
1,1,-1,2,-1,0,0	120
1,1,-1,2,-1,0,1	24
1,1,-1,2,-1,0,2	121
1,1,-1,2,-1,1,-2	61
1,1,-1,2,-1,1,-1	90
1,1,-1,2,-1,1,0	24
1,1,-1,2,-1,1,1	24
1,1,-1,2,-1,1,2	24
1,1,-1,2,-1,2,-2	7
1,1,-1,2,-1,2,-1	118
1,1,-1,2,-1,2,0	118
1,1,-1,2,-1,2,1	118
1,1,-1,2,-1,2,2	118
1,1,-1,2,0,-2,-2	94
1,1,-1,2,0,-2,-1	75
1,1,-1,2,0,-2,0	75
1,1,-1,2,0,-2,1	70
1,1,-1,2,0,-2,2	70
1,1,-1,2,0,-1,-2	94
1,1,-1,2,0,-1,-1	75
1,1,-1,2,0,-1,0	75
1,1,-1,2,0,-1,1	70
1,1,-1,2,0,-1,2	70
1,1,-1,2,0,0,-2	61
1,1,-1,2,0,0,-1	75
1,1,-1,2,0,0,0	28
1,1,-1,2,0,0,1	28
1,1,-1,2,0,0,2	28
1,1,-1,2,0,1,-2	61
1,1,-1,2,0,1,-1	28
1,1,-1,2,0,1,0	28
1,1,-1,2,0,1,1	28
1,1,-1,2,0,1,2	28
1,1,-1,2,0,2,-2	29
1,1,-1,2,0,2,-1	118
1,1,-1,2,0,2,0	118
1,1,-1,2,0,2,1	118
1,1,-1,2,0,2,2	118
1,1,-1,2,1,-2,-2	94
1,1,-1,2,1,-2,-1	75
1,1,-1,2,1,-2,0	75
1,1,-1,2,1,-2,1	75
1,1,-1,2,1,-2,2	107
1,1,-1,2,1,-1,-2	94
1,1,-1,2,1,-1,-1	75
1,1,-1,2,1,-1,0	75
1,1,-1,2,1,-1,1	75
1,1,-1,2,1,-1,2	107
1,1,-1,2,1,0,-2	109
1,1,-1,2,1,0,-1	75
1,1,-1,2,1,0,0	75
1,1,-1,2,1,0,1	28
1,1,-1,2,1,0,2	28
1,1,-1,2,1,1,-2	61
1,1,-1,2,1,1,-1	75
1,1,-1,2,1,1,0	28
1,1,-1,2,1,1,1	28
1,1,-1,2,1,1,2	28
1,1,-1,2,1,2,-2	29
1,1,-1,2,1,2,-1	29
1,1,-1,2,1,2,0	51
1,1,-1,2,1,2,1	118
1,1,-1,2,1,2,2	118
1,1,-1,2,2,-2,-2	94
1,1,-1,2,2,-2,-1	75
1,1,-1,2,2,-2,0	75
1,1,-1,2,2,-2,1	75
1,1,-1,2,2,-2,2	107
1,1,-1,2,2,-1,-2	94
1,1,-1,2,2,-1,-1	75
1,1,-1,2,2,-1,0	55
1,1,-1,2,2,-1,1	36
1,1,-1,2,2,-1,2	36
1,1,-1,2,2,0,-2	109
1,1,-1,2,2,0,-1	55
1,1,-1,2,2,0,0	55
1,1,-1,2,2,0,1	36
1,1,-1,2,2,0,2	36
1,1,-1,2,2,1,-2	29
1,1,-1,2,2,1,-1	36
1,1,-1,2,2,1,0	36
1,1,-1,2,2,1,1	36
1,1,-1,2,2,1,2	36
1,1,-1,2,2,2,-2	29
1,1,-1,2,2,2,-1	29
1,1,-1,2,2,2,0	51
1,1,-1,2,2,2,1	36
1,1,-1,2,2,2,2	3
1,1,0,-2,-2,-2,-2	16
1,1,0,-2,-2,-2,-1	16
1,1,0,-2,-2,-2,0	16
1,1,0,-2,-2,-2,1	16
1,1,0,-2,-2,-2,2	16
1,1,0,-2,-2,-1,-2	16
1,1,0,-2,-2,-1,-1	16
1,1,0,-2,-2,-1,0	77
1,1,0,-2,-2,-1,1	77
1,1,0,-2,-2,-1,2	77
1,1,0,-2,-2,0,-2	16
1,1,0,-2,-2,0,-1	26
1,1,0,-2,-2,0,0	77
1,1,0,-2,-2,0,1	77
1,1,0,-2,-2,0,2	77
1,1,0,-2,-2,1,-2	42
1,1,0,-2,-2,1,-1	26
1,1,0,-2,-2,1,0	26
1,1,0,-2,-2,1,1	44
1,1,0,-2,-2,1,2	44
1,1,0,-2,-2,2,-2	64
1,1,0,-2,-2,2,-1	26
1,1,0,-2,-2,2,0	44
1,1,0,-2,-2,2,1	44
1,1,0,-2,-2,2,2	44
1,1,0,-2,-1,-2,-2	16
1,1,0,-2,-1,-2,-1	22
1,1,0,-2,-1,-2,0	22
1,1,0,-2,-1,-2,1	22
1,1,0,-2,-1,-2,2	22
1,1,0,-2,-1,-1,-2	16
1,1,0,-2,-1,-1,-1	22
1,1,0,-2,-1,-1,0	22
1,1,0,-2,-1,-1,1	71
1,1,0,-2,-1,-1,2	67
1,1,0,-2,-1,0,-2	42
1,1,0,-2,-1,0,-1	42
1,1,0,-2,-1,0,0	77
1,1,0,-2,-1,0,1	44
1,1,0,-2,-1,0,2	67
1,1,0,-2,-1,1,-2	42
1,1,0,-2,-1,1,-1	42
1,1,0,-2,-1,1,0	44
1,1,0,-2,-1,1,1	44
1,1,0,-2,-1,1,2	45
1,1,0,-2,-1,2,-2	64
1,1,0,-2,-1,2,-1	44
1,1,0,-2,-1,2,0	44
1,1,0,-2,-1,2,1	44
1,1,0,-2,-1,2,2	45
1,1,0,-2,0,-2,-2	16
1,1,0,-2,0,-2,-1	22
1,1,0,-2,0,-2,0	22
1,1,0,-2,0,-2,1	99
1,1,0,-2,0,-2,2	12
1,1,0,-2,0,-1,-2	16
1,1,0,-2,0,-1,-1	22
1,1,0,-2,0,-1,0	1
1,1,0,-2,0,-1,1	71
1,1,0,-2,0,-1,2	71
1,1,0,-2,0,0,-2	42
1,1,0,-2,0,0,-1	1
1,1,0,-2,0,0,0	1
1,1,0,-2,0,0,1	1
1,1,0,-2,0,0,2	45
1,1,0,-2,0,1,-2	42
1,1,0,-2,0,1,-1	42
1,1,0,-2,0,1,0	87
1,1,0,-2,0,1,1	44
1,1,0,-2,0,1,2	45
1,1,0,-2,0,2,-2	64
1,1,0,-2,0,2,-1	78
1,1,0,-2,0,2,0	95
1,1,0,-2,0,2,1	44
1,1,0,-2,0,2,2	45
1,1,0,-2,1,-2,-2	16
1,1,0,-2,1,-2,-1	48
1,1,0,-2,1,-2,0	48
1,1,0,-2,1,-2,1	99
1,1,0,-2,1,-2,2	12
1,1,0,-2,1,-1,-2	97
1,1,0,-2,1,-1,-1	48
1,1,0,-2,1,-1,0	71
1,1,0,-2,1,-1,1	71
1,1,0,-2,1,-1,2	71
1,1,0,-2,1,0,-2	97
1,1,0,-2,1,0,-1	78
1,1,0,-2,1,0,0	1
1,1,0,-2,1,0,1	71
1,1,0,-2,1,0,2	56
1,1,0,-2,1,1,-2	97
1,1,0,-2,1,1,-1	78
1,1,0,-2,1,1,0	95
1,1,0,-2,1,1,1	32
1,1,0,-2,1,1,2	30
1,1,0,-2,1,2,-2	78
